,FECHA_ENT
5695,2021-05-20
5696,2021-05-21
5697,2021-05-21
5698,2021-05-21
5699,2021-05-21
5700,2021-05-25
5701,2021-05-21
5702,2021-05-14
5703,2021-05-21
5704,2021-05-24
5705,2021-05-24
5706,2021-05-19
5707,2021-05-24
5708,2021-05-24
5709,2021-05-21
5710,2021-05-24
5711,2021-05-24
5712,2021-05-24
5713,2021-05-20
5714,2021-05-18
5715,2021-05-21
5716,2021-05-25
5717,2021-05-24
5718,2021-05-24
5719,2021-05-24
5720,2021-05-24
5721,2021-05-21
5722,2021-05-20
5723,2021-05-24
5724,2021-05-24
5725,2021-05-25
5726,2021-05-25
5727,2021-05-25
5728,2021-05-25
5729,2021-05-25
5730,2021-05-25
5731,2021-05-25
5732,2021-05-25
5733,2021-05-25
5734,2021-05-25
5735,2021-05-19
5736,2021-05-24
5737,2021-05-25
5738,2021-04-20
5739,2021-05-25
5740,2021-05-26
5741,2021-05-26
5742,2021-05-26
5743,2021-05-26
5744,2021-05-26
5745,2021-05-19
5746,2021-05-12
5747,2021-05-26
5748,2021-05-26
5749,2021-05-12
5750,2021-05-26
5751,2021-05-26
5752,2021-05-26
5753,2021-05-26
5754,2021-05-26
5755,2021-05-26
5756,2021-05-26
5757,2021-05-26
5758,2021-05-19
5759,2021-05-27
5760,2021-05-12
5761,2021-05-27
5762,2021-05-27
5763,2021-05-27
5764,2021-05-26
5765,2021-05-28
5766,2021-05-26
5767,2021-05-21
5768,2021-05-28
5769,2021-05-28
5770,2021-05-17
5771,2021-05-17
5772,2021-05-17
5773,2021-05-28
5774,2021-05-18
5775,2021-05-28
5776,2021-05-28
5777,2021-05-21
5778,2021-05-28
5779,2021-05-24
5780,2021-05-31
5781,2021-05-07
5782,2021-05-03
5783,2021-05-31
5784,2021-05-31
5785,2021-05-31
5786,2021-05-31
5787,2021-05-31
5788,2021-05-26
5789,2021-06-07
5790,2021-06-08
5791,2021-05-31
5792,2021-05-27
5793,2021-05-27
5794,2021-05-31
5795,2021-06-07
5796,2021-05-31
5797,2021-05-31
5798,2021-05-31
5799,2021-05-31
5800,2021-06-01
5801,2021-06-01
5802,2021-06-01
5803,2021-06-01
5804,2021-06-01
5805,2021-06-01
5806,2021-06-01
5807,2021-06-02
5808,2021-05-24
5809,2021-06-02
5810,2021-06-04
5811,2021-06-02
5812,2021-05-25
5813,2021-06-02
5814,2021-06-02
5815,2021-06-02
5816,2021-06-02
5817,2021-06-02
5818,2021-06-02
5819,2021-06-02
5820,2021-06-02
5821,2021-06-02
5822,2021-01-22
5823,2021-06-03
5824,2021-05-27
5825,2021-05-20
5826,2021-05-31
5827,2021-06-04
5828,2021-05-24
5829,2021-06-02
5830,2021-06-03
5831,2021-05-21
5832,2021-06-03
5833,2021-06-03
5834,2021-05-20
5835,2021-06-04
5836,2021-06-04
5837,2021-06-04
5838,2021-06-04
5839,2021-06-03
5840,2021-05-31
5841,2021-06-07
5842,2021-06-07
5843,2021-06-07
5844,2021-06-07
5845,2021-06-07
5846,2021-06-07
5847,2021-06-04
5848,2021-06-08
5849,2021-06-08
5850,2021-06-08
5851,2021-06-08
5852,2021-06-08
5853,2021-06-08
5854,2021-06-08
5855,2021-06-09
5856,2021-06-09
5857,2021-06-09
5858,2021-06-10
5859,2021-06-09
5860,2021-06-10
5861,2021-06-10
5862,2021-06-10
5863,2021-04-16
5864,2021-06-09
5865,2021-06-15
5866,2021-06-02
5867,2021-06-09
5868,2021-06-09
5869,2021-06-10
5870,2021-06-11
5871,2021-06-04
5872,2021-06-11
5873,2021-06-11
5874,2021-06-07
5875,2021-06-09
5876,2021-06-07
5877,2021-06-07
5878,2021-06-11
5879,2021-06-01
5880,2021-06-07
5881,2021-06-11
5882,2021-06-11
5883,2021-06-11
5884,2021-06-11
5885,2021-06-11
5886,2021-06-11
5887,2021-06-11
5888,2021-06-11
5889,2021-06-02
5890,2021-06-11
5891,2021-06-09
5892,2021-06-14
5893,2021-06-14
5894,2021-06-03
5895,2021-06-14
5896,2021-06-14
5897,2021-06-14
5898,2021-06-11
5899,2021-06-14
5900,2021-06-14
5901,2021-06-15
5902,2021-06-15
5903,2021-06-15
5904,2021-06-15
5905,2021-06-15
5906,2021-06-10
5907,2021-06-15
5908,2021-06-15
5909,2021-06-15
5910,2021-06-15
5911,2021-06-15
5912,2021-06-14
5913,2021-06-16
5914,2021-06-16
5915,2021-06-02
5916,2021-06-16
5917,2021-06-16
5918,2021-06-16
5919,2021-06-16
5920,2021-06-17
5921,2021-06-17
5922,2021-06-17
5923,2021-06-21
5924,2021-06-15
5925,2021-06-25
5926,2021-06-17
5927,2021-06-17
5928,2021-06-17
5929,2021-06-18
5930,2021-06-17
5931,2021-06-15
5932,2021-06-18
5933,2021-06-18
5934,2021-06-18
5935,2021-06-18
5936,2021-06-04
5937,2021-06-18
5938,2021-06-18
5939,2021-06-11
5940,2021-06-18
5941,2021-06-18
5942,2021-06-14
5943,2021-06-17
5944,2021-06-21
5945,2021-06-23
5946,2021-06-21
5947,2021-06-21
5948,2021-06-21
5949,2021-06-21
5950,2021-06-21
5951,2021-06-21
5952,2021-06-21
5953,2021-06-21
5954,2021-06-21
5955,2021-06-15
5956,2021-06-15
5957,2021-06-22
5958,2021-06-22
5959,2021-06-22
5960,2021-06-22
5961,2021-06-22
5962,2021-06-22
5963,2021-06-10
5964,2021-06-09
5965,2021-06-16
5966,2021-06-25
5967,2021-05-12
5968,2021-05-12
5969,2021-06-18
5970,2021-06-23
5971,2021-06-18
5972,2021-06-18
5973,2021-06-21
5974,2021-06-21
5975,2021-06-10
5976,2021-06-23
5977,2021-06-24
5978,2021-06-16
5979,2021-06-24
5980,2021-06-24
5981,2021-06-23
5982,2021-06-07
5983,2021-06-24
5984,2021-06-24
5985,2021-06-24
5986,2021-06-25
5987,2021-06-29
5988,2021-06-25
5989,2021-06-16
5990,2021-06-25
5991,2021-06-25
5992,2021-06-25
5993,2021-06-25
5994,2021-06-26
5995,2021-06-18
5996,2021-06-25
5997,2021-06-24
5998,2021-06-30
5999,2021-06-15
6000,2021-06-15
6001,2021-06-25
6002,2021-06-10
6003,2021-06-28
6004,2021-06-28
6005,2021-06-28
6006,2021-06-28
6007,2021-06-28
6008,2021-06-28
6009,2021-06-28
6010,2021-06-15
6011,2021-06-29
6012,2021-06-25
6013,2021-06-28
6014,2021-06-22
6015,2021-06-29
6016,2021-06-29
6017,2021-06-29
6018,2021-06-29
6019,2021-06-17
6020,2021-06-29
6021,2021-06-29
6022,2021-06-29
6023,2021-06-29
6024,2021-06-29
6025,2021-06-16
6026,2021-06-29
6027,2021-06-30
6028,2021-06-21
6029,2021-07-05
6030,2021-06-30
6031,2021-07-07
6032,2021-06-30
6033,2021-06-30
6034,2021-06-30
6035,2021-06-02
6036,2021-06-10
6037,2021-06-10
6038,2021-06-30
6039,2021-06-30
6040,2021-06-30
6041,2021-06-30
6042,2021-06-30
6043,2021-04-23
6044,2021-06-28
6045,2021-06-15
6046,2021-06-30
6047,2021-06-30
6048,2021-06-30
6049,2021-06-25
6050,2021-06-30
6051,2021-06-30
6052,2021-06-30
6053,2021-06-30
6054,2021-06-30
6055,2021-06-30
6056,2021-06-30
6057,2021-06-25
6058,2021-07-01
6059,2021-06-02
6060,2021-05-20
6061,2021-07-01
6062,2021-07-01
6063,2021-07-01
6064,2021-07-01
6065,2021-07-01
6066,2021-07-02
6067,2021-06-29
6068,2021-07-02
6069,2021-07-02
6070,2021-06-09
6071,2021-07-02
6072,2021-07-02
6073,2021-07-02
6074,2021-06-30
6075,2021-06-22
6076,2021-07-05
6077,2021-07-05
6078,2021-07-05
6079,2021-07-05
6080,2021-07-05
6081,2021-07-06
6082,2021-07-06
6083,2021-07-06
6084,2021-06-14
6085,2021-06-14
6086,2021-07-06
6087,2021-07-06
6088,2021-07-06
6089,2021-07-06
6090,2021-07-06
6091,2021-06-24
6092,2021-05-07
6093,2021-07-06
6094,2021-07-06
6095,2021-03-23
6096,2021-07-07
6097,2021-07-07
6098,2021-07-07
6099,2021-07-07
6100,2021-07-07
6101,2021-07-07
6102,2021-07-07
6103,2021-07-07
6104,2021-07-07
6105,2021-07-07
6106,2021-07-08
6107,2021-07-08
6108,2021-07-08
6109,2021-07-02
6110,2021-07-08
6111,2021-07-08
6112,2021-07-05
6113,2021-07-16
6114,2021-07-12
6115,2021-07-08
6116,2021-07-09
6117,2021-06-30
6118,2021-07-09
6119,2021-07-16
6120,2021-07-09
6121,2021-07-12
6122,2021-07-09
6123,2021-07-09
6124,2021-07-09
6125,2021-07-09
6126,2021-07-09
6127,2021-07-09
6128,2021-07-09
6129,2021-07-09
6130,2021-07-09
6131,2021-07-09
6132,2021-07-12
6133,2021-07-12
6134,2021-06-30
6135,2021-07-12
6136,2021-07-12
6137,2021-07-13
6138,2021-07-13
6139,2021-07-13
6140,2021-07-13
6141,2021-07-13
6142,2021-07-09
6143,2021-07-09
6144,2021-07-13
6145,2021-07-13
6146,2021-07-13
6147,2021-07-13
6148,2021-07-13
6149,2021-07-07
6150,2021-07-01
6151,2021-07-14
6152,2021-07-12
6153,2021-07-14
6154,2021-07-06
6155,2021-07-15
6156,2021-07-15
6157,2021-07-14
6158,2021-07-14
6159,2021-06-25
6160,2021-06-15
6161,2021-07-15
6162,2021-07-15
6163,2021-04-21
6164,2021-06-30
6165,2021-07-15
6166,2021-07-15
6167,2021-06-10
6168,2021-07-15
6169,2021-07-15
6170,2021-07-09
6171,2021-07-15
6172,2021-07-15
6173,2021-07-16
6174,2021-07-16
6175,2021-07-08
6176,2021-07-16
6177,2021-07-16
6178,2021-07-16
6179,2021-07-16
6180,2021-06-10
6181,2021-06-10
6182,2021-06-10
6183,2021-07-16
6184,2021-07-16
6185,2021-07-16
6186,2021-07-16
6187,2021-07-15
6188,2021-07-19
6189,2021-07-19
6190,2021-07-19
6191,2021-07-20
6192,2021-07-20
6193,2021-07-20
6194,2021-07-20
6195,2021-07-16
6196,2021-07-16
6197,2021-06-10
6198,2021-07-16
6199,2021-07-23
6200,2021-07-20
6201,2021-07-20
6202,2021-07-20
6203,2021-07-12
6204,2021-07-21
6205,2021-07-20
6206,2021-07-21
6207,2021-07-21
6208,2021-07-15
6209,2021-07-21
6210,2021-07-21
6211,2021-07-14
6212,2021-07-14
6213,2021-07-21
6214,2021-07-21
6215,2021-07-21
6216,2021-07-21
6217,2021-07-21
6218,2021-04-21
6219,2021-07-14
6220,2021-07-20
6221,2021-07-22
6222,2021-07-22
6223,2021-07-22
6224,2021-07-23
6225,2021-06-23
6226,2021-07-15
6227,2021-07-23
6228,2021-07-23
6229,2021-07-22
6230,2021-07-22
6231,2021-07-16
6232,2021-07-23
6233,2021-07-23
6234,2021-07-23
6235,2021-07-02
6236,2021-06-28
6237,2021-07-15
6238,2021-07-22
6239,2021-07-16
6240,2021-07-26
6241,2021-07-24
6242,2021-07-23
6243,2021-07-26
6244,2021-07-23
6245,2021-07-23
6246,2021-07-26
6247,2021-07-26
6248,2021-07-26
6249,2021-07-26
6250,2021-07-26
6251,2021-07-23
6252,2021-07-20
6253,2021-07-27
6254,2021-07-27
6255,2021-07-23
6256,2021-07-27
6257,2021-07-27
6258,2021-07-13
6259,2021-07-27
6260,2021-07-28
6261,2021-07-27
6262,2021-07-27
6263,2021-07-23
6264,2021-07-27
6265,2021-07-27
6266,2021-07-21
6267,2021-07-20
6268,2021-07-14
6269,2021-07-27
6270,2021-07-28
6271,2021-07-28
6272,2021-07-22
6273,2021-07-29
6274,2021-07-28
6275,2021-07-28
6276,2021-07-28
6277,2021-07-28
6278,2021-07-28
6279,2021-07-26
6280,2021-07-28
6281,2021-07-28
6282,2021-07-28
6283,2021-07-27
6284,2021-07-22
6285,2021-07-29
6286,2021-07-29
6287,2021-07-23
6288,2021-07-29
6289,2021-07-20
6290,2021-07-22
6291,2021-06-28
6292,2021-07-30
6293,2021-07-29
6294,2021-08-12
6295,2021-07-30
6296,2021-07-20
6297,2021-07-30
6298,2021-07-30
6299,2021-07-30
6300,2021-07-30
6301,2021-07-21
6302,2021-07-30
6303,2021-07-28
6304,2021-08-03
6305,2021-08-06
6306,2021-08-06
6307,2021-07-30
6308,2021-07-27
6309,2021-07-23
6310,2021-07-29
6311,2021-07-30
6312,2021-07-30
6313,2021-07-30
6314,2021-07-30
6315,2021-07-30
6316,2021-07-30
6317,2021-07-30
6318,2021-07-30
6319,2021-07-30
6320,2021-07-30
6321,2021-07-29
6322,2021-08-04
6323,2021-07-28
6324,2021-07-30
6325,2021-07-30
6326,2021-07-22
6327,2021-08-09
6328,2021-08-02
6329,2021-08-02
6330,2021-08-02
6331,2021-07-26
6332,2021-08-06
6333,2021-08-03
6334,2021-08-03
6335,2021-08-03
6336,2021-08-03
6337,2021-07-29
6338,2021-08-04
6339,2021-08-10
6340,2021-08-04
6341,2021-08-04
6342,2021-08-04
6343,2021-08-04
6344,2021-08-04
6345,2021-08-04
6346,2021-07-30
6347,2021-08-09
6348,2021-07-30
6349,2021-08-06
6350,2021-06-24
6351,2021-08-06
6352,2021-08-03
6353,2021-10-07
6354,2021-08-05
6355,2021-08-05
6356,2021-08-05
6357,2021-08-05
6358,2021-08-05
6359,2021-07-30
6360,2021-08-05
6361,2021-08-06
6362,2021-07-09
6363,2021-07-09
6364,2021-08-06
6365,2021-08-06
6366,2021-08-06
6367,2021-08-06
6368,2021-08-06
6369,2021-08-06
6370,2021-08-06
6371,2021-07-09
6372,2021-08-03
6373,2021-08-09
6374,2021-08-09
6375,2021-08-09
6376,2021-08-09
6377,2021-08-09
6378,2021-08-09
6379,2021-08-09
6380,2021-08-09
6381,2021-08-06
6382,2021-08-10
6383,2021-07-28
6384,2021-08-06
6385,2021-08-10
6386,2021-08-10
6387,2021-08-10
6388,2021-08-03
6389,2021-08-11
6390,2021-08-04
6391,2021-08-11
6392,2021-08-10
6393,2021-08-11
6394,2021-08-17
6395,2021-08-11
6396,2021-08-16
6397,2021-08-11
6398,2021-08-11
6399,2021-08-12
6400,2021-08-12
6401,2021-08-12
6402,2021-08-04
6403,2021-08-09
6404,2021-08-12
6405,2021-08-12
6406,2021-08-12
6407,2021-08-12
6408,2021-08-12
6409,2021-07-06
6410,2021-08-12
6411,2021-08-12
6412,2021-08-12
6413,2021-08-12
6414,2021-08-12
6415,2021-08-12
6416,2021-08-12
6417,2021-08-12
6418,2021-08-13
6419,2021-08-13
6420,2021-08-13
6421,2021-08-13
6422,2021-08-13
6423,2021-08-13
6424,2021-08-13
6425,2021-08-13
6426,2021-08-09
6427,2021-08-13
6428,2021-08-13
6429,2021-08-13
6430,2021-08-16
6431,2021-08-13
6432,2021-08-16
6433,2021-08-10
6434,2021-08-16
6435,2021-08-20
6436,2021-08-16
6437,2021-08-13
6438,2021-08-16
6439,2021-08-16
6440,2021-08-16
6441,2021-08-16
6442,2021-08-16
6443,2021-08-16
6444,2021-08-16
6445,2021-06-14
6446,2021-03-29
6447,2021-03-29
6448,2021-08-11
6449,2021-08-17
6450,2021-08-17
6451,2021-08-17
6452,2021-08-17
6453,2021-08-17
6454,2021-08-12
6455,2021-08-18
6456,2021-08-27
6457,2021-08-18
6458,2021-08-18
6459,2021-08-12
6460,2021-08-18
6461,2021-08-17
6462,2021-08-20
6463,2021-08-19
6464,2021-08-18
6465,2021-08-18
6466,2021-08-12
6467,2021-08-19
6468,2021-08-02
6469,2021-07-20
6470,2021-08-18
6471,2021-08-27
6472,2021-08-17
6473,2021-08-25
6474,2021-08-19
6475,2021-08-11
6476,2021-08-19
6477,2021-08-19
6478,2021-08-19
6479,2021-08-19
6480,2021-08-20
6481,2021-08-19
6482,2021-08-20
6483,2021-08-18
6484,2021-08-20
6485,2021-08-18
6486,2021-08-19
6487,2021-08-12
6488,2021-08-20
6489,2021-08-19
6490,2021-08-20
6491,2021-07-22
6492,2021-08-19
6493,2021-08-20
6494,2021-08-20
6495,2021-08-20
6496,2021-08-20
6497,2021-08-20
6498,2021-08-20
6499,2021-08-20
6500,2021-08-23
6501,2021-08-23
6502,2021-08-23
6503,2021-08-23
6504,2021-08-23
6505,2021-08-18
6506,2021-08-23
6507,2021-08-23
6508,2021-08-19
6509,2021-08-23
6510,2021-08-23
6511,2021-08-23
6512,2021-08-23
6513,2021-08-23
6514,2021-08-20
6515,2021-08-23
6516,2021-08-24
6517,2021-08-24
6518,2021-08-24
6519,2021-08-24
6520,2021-08-24
6521,2021-08-24
6522,2021-08-24
6523,2021-08-24
6524,2021-08-24
6525,2021-08-24
6526,2021-08-24
6527,2021-08-24
6528,2021-08-24
6529,2021-08-09
6530,2021-08-25
6531,2021-08-25
6532,2021-08-25
6533,2021-08-25
6534,2021-08-24
6535,2021-08-25
6536,2021-08-25
6537,2021-08-17
6538,2021-08-25
6539,2021-08-25
6540,2021-08-26
6541,2021-08-25
6542,2021-08-26
6543,2021-08-26
6544,2021-08-26
6545,2021-08-25
6546,2021-08-26
6547,2021-08-20
6548,2021-08-26
6549,2021-08-27
6550,2021-08-27
6551,2021-08-27
6552,2021-08-27
6553,2021-08-27
6554,2021-08-27
6555,2021-08-20
6556,2021-08-30
6557,2021-08-27
6558,2021-08-30
6559,2021-08-18
6560,2021-08-20
6561,2021-08-17
6562,2021-08-23
6563,2021-08-30
6564,2021-08-23
6565,2021-08-30
6566,2021-08-18
6567,2021-08-30
6568,2021-08-30
6569,2021-08-13
6570,2021-08-30
6571,2021-08-30
6572,2021-09-03
6573,2021-09-17
6574,2021-08-30
6575,2021-08-30
6576,2021-08-30
6577,2021-08-26
6578,2021-08-23
6579,2021-08-31
6580,2021-08-24
6581,2021-08-31
6582,2021-08-31
6583,2021-08-19
6584,2021-08-24
6585,2021-08-23
6586,2021-08-31
6587,2021-08-31
6588,2021-08-31
6589,2021-08-16
6590,2021-08-03
6591,2021-08-31
6592,2021-08-31
6593,2021-08-31
6594,2021-08-31
6595,2021-08-04
6596,2021-08-31
6597,2021-09-08
6598,2021-08-31
6599,2021-08-31
6600,2021-08-31
6601,2021-08-31
6602,2021-08-31
6603,2021-08-31
6604,2021-08-31
6605,2021-08-31
6606,2021-08-31
6607,2021-08-24
6608,2021-09-03
6609,2021-09-01
6610,2021-09-01
6611,2021-09-01
6612,2021-09-01
6613,2021-09-02
6614,2021-08-24
6615,2021-09-02
6616,2021-09-01
6617,2021-09-02
6618,2021-09-02
6619,2021-09-02
6620,2021-09-02
6621,2021-09-02
6622,2021-08-31
6623,2021-09-02
6624,2021-09-03
6625,2021-09-03
6626,2021-09-03
6627,2021-08-24
6628,2021-09-03
6629,2021-08-26
6630,2021-09-03
6631,2021-09-03
6632,2021-09-09
6633,2021-09-03
6634,2021-09-03
6635,2021-09-03
6636,2021-09-03
6637,2021-09-03
6638,2021-09-02
6639,2021-09-06
6640,2021-09-03
6641,2021-09-03
6642,2021-09-03
6643,2021-09-04
6644,2021-09-10
6645,2021-08-19
6646,2021-08-19
6647,2021-09-06
6648,2021-09-10
6649,2021-09-10
6650,2021-09-06
6651,2021-09-06
6652,2021-09-06
6653,2021-09-06
6654,2021-09-06
6655,2021-09-06
6656,2021-08-24
6657,2021-09-06
6658,2021-09-06
6659,2021-09-02
6660,2021-09-06
6661,2021-09-06
6662,2021-09-07
6663,2021-09-07
6664,2021-09-07
6665,2021-09-07
6666,2021-09-07
6667,2021-09-07
6668,
6669,2021-09-07
6670,2021-09-10
6671,2021-08-25
6672,2021-08-30
6673,2021-09-09
6674,2021-09-08
6675,2021-09-08
6676,2021-09-08
6677,2021-09-08
6678,2021-08-25
6679,2021-09-08
6680,2021-09-02
6681,2021-09-10
6682,2021-09-08
6683,2021-09-10
6684,2021-09-08
6685,2021-09-08
6686,2021-09-09
6687,2021-09-14
6688,2021-09-09
6689,2021-09-09
6690,2021-09-09
6691,2021-09-13
6692,2021-09-10
6693,2021-09-10
6694,2021-09-07
6695,2021-09-08
6696,2021-09-02
6697,2021-09-10
6698,2021-09-10
6699,2021-09-17
6700,2021-09-17
6701,2021-09-17
6702,2021-09-10
6703,2021-09-10
6704,2021-09-10
6705,2021-09-10
6706,2021-09-10
6707,2021-09-10
6708,2021-09-09
6709,2021-09-10
6710,2021-09-13
6711,2021-09-13
6712,2021-09-13
6713,2021-09-13
6714,2021-09-13
6715,2021-09-10
6716,2021-09-13
6717,2021-08-25
6718,2021-09-10
6719,2021-09-13
6720,2021-09-21
6721,2021-09-07
6722,2021-09-21
6723,2021-09-14
6724,2021-09-14
6725,2021-09-14
6726,2021-09-13
6727,2021-09-17
6728,2021-09-10
6729,2021-09-14
6730,2021-09-14
6731,2021-09-14
6732,2021-09-15
6733,2021-09-14
6734,2021-09-14
6735,2021-09-14
6736,2021-09-15
6737,2021-09-16
6738,2021-09-15
6739,2021-09-09
6740,2021-09-15
6741,2021-09-15
6742,2021-09-15
6743,2021-09-15
6744,2021-09-13
6745,2021-09-15
6746,2021-09-15
6747,2021-09-15
6748,2021-09-15
6749,2021-09-15
6750,2021-09-22
6751,2021-09-15
6752,2021-09-14
6753,2021-09-14
6754,2021-09-08
6755,2021-09-17
6756,2021-09-17
6757,2021-09-17
6758,2021-09-17
6759,2021-09-15
6760,2021-09-17
6761,2021-09-20
6762,2021-09-17
6763,2021-09-10
6764,2021-09-20
6765,2021-09-10
6766,2021-09-20
6767,2021-07-15
6768,2021-09-14
6769,2021-09-20
6770,2021-09-15
6771,2021-09-10
6772,2021-09-21
6773,2021-09-21
6774,2021-09-21
6775,2021-09-21
6776,2021-09-21
6777,2021-09-20
6778,2021-09-10
6779,2021-09-17
6780,2021-09-14
6781,2021-09-21
6782,2021-09-21
6783,2021-09-21
6784,2021-09-21
6785,2021-09-21
6786,2021-09-20
6787,2021-09-21
6788,2021-09-17
6789,2021-09-22
6790,2021-09-23
6791,2021-09-17
6792,2021-09-22
6793,2021-09-23
6794,2021-09-29
6795,2021-09-23
6796,2021-09-22
6797,2021-09-22
6798,2021-09-22
6799,2021-09-29
6800,2021-09-28
6801,2021-09-20
6802,2021-09-30
6803,2021-09-28
6804,2021-09-23
6805,2021-09-23
6806,2021-09-23
6807,2021-09-23
6808,2021-09-23
6809,2021-09-23
6810,2021-09-17
6811,2021-09-23
6812,2021-09-23
6813,2021-09-23
6814,2021-09-24
6815,2021-09-24
6816,2021-09-09
6817,2021-09-09
6818,2021-09-29
6819,2021-09-24
6820,2021-09-21
6821,2021-09-24
6822,2021-09-24
6823,2021-09-23
6824,2021-09-24
6825,2021-09-24
6826,2021-09-24
6827,2021-09-17
6828,2021-09-17
6829,2021-09-24
6830,2021-09-24
6831,2021-09-27
6832,2021-09-27
6833,2021-09-24
6834,2021-09-27
6835,2021-09-27
6836,2021-09-24
6837,2021-09-17
6838,2021-09-29
6839,2021-09-27
6840,2021-09-28
6841,2021-09-17
6842,2021-09-28
6843,2021-09-27
6844,2021-09-27
6845,2021-09-28
6846,2021-09-28
6847,2021-09-28
6848,2021-09-02
6849,2021-09-28
6850,2021-09-28
6851,2021-09-28
6852,2021-09-20
6853,2021-09-28
6854,2021-09-28
6855,2021-09-28
6856,2021-09-29
6857,2021-09-29
6858,2021-09-29
6859,2021-09-29
6860,2021-09-29
6861,2021-09-29
6862,2021-09-29
6863,2021-09-29
6864,2021-09-28
6865,2021-09-29
6866,2021-09-29
6867,2021-09-28
6868,2021-09-29
6869,2021-09-22
6870,2021-09-30
6871,2021-09-29
6872,2021-09-30
6873,2021-09-29
6874,2021-09-30
6875,2021-09-30
6876,2021-09-30
6877,2021-09-17
6878,2021-09-29
6879,2021-09-30
6880,2021-10-19
6881,2021-10-06
6882,2021-10-04
6883,2021-09-30
6884,2021-09-30
6885,2021-09-30
6886,2021-09-30
6887,2021-09-30
6888,2021-09-30
6889,2021-09-30
6890,2021-09-30
6891,2021-09-30
6892,2021-09-30
6893,2021-09-30
6894,2021-09-30
6895,2021-09-30
6896,2021-09-30
6897,2021-09-30
6898,2021-09-30
6899,2021-09-07
6900,2021-09-29
6901,2021-10-04
6902,2021-10-04
6903,2021-10-04
6904,2021-09-28
6905,2021-09-30
6906,2021-10-04
6907,2021-10-04
6908,2021-10-04
6909,2021-10-05
6910,2021-10-05
6911,2021-10-08
6912,2021-10-05
6913,2021-09-28
6914,2021-10-05
6915,2021-10-05
6916,2021-10-05
6917,2021-10-05
6918,2021-10-07
6919,2021-10-05
6920,2021-10-05
6921,2021-10-05
6922,2021-08-27
6923,2021-09-29
6924,2021-10-05
6925,2021-10-05
6926,2021-10-04
6927,2021-10-05
6928,2021-10-08
6929,2021-10-06
6930,2021-10-06
6931,2021-10-06
6932,2021-10-06
6933,2021-10-06
6934,2021-10-06
6935,2021-10-06
6936,2021-10-06
6937,2021-10-06
6938,2021-10-07
6939,2021-10-07
6940,2021-10-07
6941,2021-10-07
6942,2021-09-22
6943,2021-10-07
6944,2021-10-07
6945,2021-10-07
6946,2021-10-07
6947,2021-10-08
6948,2021-10-08
6949,2021-10-07
6950,2021-10-08
6951,2021-10-08
6952,2021-10-07
6953,2021-08-20
6954,2021-10-11
6955,2021-10-08
6956,2021-10-08
6957,2021-10-15
6958,2021-10-11
6959,2021-10-08
6960,2021-10-08
6961,2021-10-08
6962,2021-09-29
6963,2021-10-08
6964,2021-10-08
6965,2021-10-08
6966,2021-10-08
6967,2021-10-07
6968,2021-10-11
6969,2021-10-11
6970,2021-10-11
6971,2021-10-11
6972,2021-10-11
6973,2021-09-30
6974,2021-10-11
6975,2021-10-11
6976,2021-10-12
6977,2021-10-12
6978,2021-10-12
6979,2021-10-12
6980,2021-10-05
6981,2021-10-07
6982,2021-10-13
6983,2021-10-15
6984,2021-10-15
6985,2021-10-13
6986,2021-10-13
6987,2021-10-13
6988,2021-10-13
6989,2021-10-13
6990,2021-10-12
6991,2021-10-14
6992,2021-10-07
6993,2021-10-14
6994,2021-10-14
6995,2021-09-02
6996,2021-10-15
6997,2021-10-14
6998,2021-10-14
6999,2021-10-14
7000,2021-10-19
7001,2021-10-06
7002,2021-10-14
7003,2021-10-15
7004,2021-10-15
7005,2021-10-08
7006,2021-10-15
7007,2021-10-15
7008,2021-10-15
7009,2021-10-15
7010,2021-10-15
7011,2021-10-15
7012,2021-10-15
7013,2021-10-15
7014,2021-10-15
7015,2021-10-15
7016,2021-10-18
7017,2021-10-15
7018,2021-10-15
7019,2021-10-19
7020,2021-09-29
7021,2021-10-15
7022,2021-10-12
7023,2021-10-18
7024,2021-10-18
7025,2021-10-13
7026,2021-10-18
7027,2021-10-18
7028,2021-10-19
7029,2021-10-18
7030,2021-10-19
7031,2021-10-19
7032,2021-10-19
7033,2021-10-19
7034,2021-10-19
7035,2021-10-19
7036,2021-10-19
7037,2021-10-19
7038,2021-10-19
7039,2021-10-20
7040,2021-10-22
7041,2021-10-18
7042,2021-10-13
7043,2021-10-20
7044,2021-10-20
7045,2021-10-25
7046,2021-10-20
7047,2021-10-20
7048,2021-10-21
7049,2021-10-21
7050,2021-10-21
7051,2021-10-21
7052,2021-10-21
7053,2021-10-20
7054,2021-10-20
7055,2021-10-18
7056,2021-10-21
7057,2021-10-20
7058,2021-10-21
7059,2021-10-18
7060,2021-10-21
7061,2021-10-21
7062,2021-10-22
7063,2021-10-22
7064,2021-10-21
7065,2021-10-22
7066,2021-10-22
7067,2021-10-06
7068,2021-10-22
7069,2021-10-22
7070,2021-10-21
7071,2021-10-21
7072,2021-10-22
7073,2021-10-20
7074,2021-10-25
7075,2021-10-25
7076,2021-10-25
7077,2021-10-13
7078,2021-10-25
7079,2021-10-25
7080,2021-10-26
7081,2021-10-20
7082,2021-10-25
7083,2021-10-26
7084,2021-10-26
7085,2021-10-26
7086,2021-10-26
7087,2021-10-26
7088,2021-10-26
7089,2021-10-27
7090,2021-10-27
7091,2021-10-27
7092,2021-10-27
7093,2021-10-27
